GENE	ENTREZ ID
KWMTBOMO13384	101745861
KWMTBOMO13385	101745711
KWMTBOMO13386	101745464
KWMTBOMO13387	101736795
KWMTBOMO13388	101736795
KWMTBOMO13389	100101184
KWMTBOMO13390	101737659
KWMTBOMO13391	101745323
KWMTBOMO13392	101736519
KWMTBOMO13393	101742596
KWMTBOMO13394	101736731
KWMTBOMO13395	101742596
KWMTBOMO13396	105841854
KWMTBOMO13397	105841854
KWMTBOMO13398	101742451
KWMTBOMO13399	101736382
KWMTBOMO13400	101736249
KWMTBOMO13401	101744312
KWMTBOMO13402	101744312
KWMTBOMO13403	101736836
KWMTBOMO13404	101736836
KWMTBOMO13405	692356
KWMTBOMO13406	101743875
KWMTBOMO13407	101743723
KWMTBOMO13408	101736703
KWMTBOMO13409	101743583
KWMTBOMO13410	101743583
KWMTBOMO13411	101736562
KWMTBOMO13412	101743305
KWMTBOMO13413	101743164
KWMTBOMO13414	105841723
KWMTBOMO13415	105841723
KWMTBOMO13416	101736173
KWMTBOMO13417	105841351
KWMTBOMO13418	101743018
KWMTBOMO13419	101736037
KWMTBOMO13420	101742676
KWMTBOMO13421	101745997
KWMTBOMO13422	101742676
KWMTBOMO13423	100379395
KWMTBOMO13426	105841350
KWMTBOMO13427	101742049
KWMTBOMO13428	101742196
KWMTBOMO13430	101735909
KWMTBOMO13431	101741906
KWMTBOMO13432	101745414
KWMTBOMO13433	101741380
KWMTBOMO13434	101745010
KWMTBOMO13435	100187570
KWMTBOMO13436	100379325
KWMTBOMO13437	100174937
KWMTBOMO13438	105841788
KWMTBOMO13439	101737659
KWMTBOMO13440	101741241
KWMTBOMO13441	101735779
KWMTBOMO13442	101740772
KWMTBOMO13443	101735367
KWMTBOMO13444	101738890
KWMTBOMO13445	105841489
KWMTBOMO13446	105841788
KWMTBOMO13447	105841478
KWMTBOMO13448	101740772
KWMTBOMO13449	101735367
KWMTBOMO13450	101747163
KWMTBOMO13451	101746644
KWMTBOMO13452	101746747
KWMTBOMO13453	101740633
KWMTBOMO13454	101740493
KWMTBOMO13455	692714
KWMTBOMO13456	101746608
KWMTBOMO13457	101746463
KWMTBOMO13458	101746463
KWMTBOMO13459	693025
KWMTBOMO13460	101745894
KWMTBOMO13461	100301499
KWMTBOMO13463	100127042
KWMTBOMO13464	101740360
KWMTBOMO13465	101737659
KWMTBOMO13466	101737659
KWMTBOMO13467	101737659
KWMTBOMO13468	105841788
KWMTBOMO13469	101745605
KWMTBOMO13470	101740088
KWMTBOMO13471	105841355
KWMTBOMO13472	101740088
KWMTBOMO13473	101745462
KWMTBOMO13474	101745178
KWMTBOMO13475	101739952
KWMTBOMO13476	101744888
KWMTBOMO13477	101739815
KWMTBOMO13479	101739815
KWMTBOMO13480	101744743
KWMTBOMO13481	101744601
KWMTBOMO13482	100188965
KWMTBOMO13483	101739532
KWMTBOMO13484	105842629
KWMTBOMO13485	101737183
KWMTBOMO13486	101742912
KWMTBOMO13487	105841662
KWMTBOMO13488	101737659
KWMTBOMO13491	101745010
KWMTBOMO13492	101745338
KWMTBOMO13493	101744616
KWMTBOMO13494	101745478
KWMTBOMO13495	101745616
KWMTBOMO13496	101744756
KWMTBOMO13497	101744899
KWMTBOMO13498	101745765
KWMTBOMO13499	101745042
KWMTBOMO13500	100101184
KWMTBOMO13501	101746779
KWMTBOMO13502	101737659
KWMTBOMO13503	101741871
KWMTBOMO13504	105841489
KWMTBOMO13505	101736701
KWMTBOMO13506	101742021
KWMTBOMO13507	101742689
KWMTBOMO13508	101742835
KWMTBOMO13509	101742835
KWMTBOMO13510	101742259
KWMTBOMO13511	101742259
KWMTBOMO13512	101746742
KWMTBOMO13513	101740680
KWMTBOMO13514	101740822
KWMTBOMO13515	101739026
KWMTBOMO13516	101747104
KWMTBOMO13517	101741247
KWMTBOMO13518	101741388
KWMTBOMO13519	101741528
KWMTBOMO13520	692927
KWMTBOMO13521	100141459
KWMTBOMO13522	100141459
KWMTBOMO13523	101739455
KWMTBOMO13524	101739595
KWMTBOMO13525	101739736
KWMTBOMO13526	692844
KWMTBOMO13527	101739963
KWMTBOMO13528	692495
KWMTBOMO13529	692491
KWMTBOMO13530	692639
KWMTBOMO13531	101740193
KWMTBOMO13533	101738683
KWMTBOMO13534	101737659
KWMTBOMO13535	101740411
KWMTBOMO13536	101742103
KWMTBOMO13537	101742103
KWMTBOMO13538	105841899
KWMTBOMO13539	101737183
KWMTBOMO13540	105842334
KWMTBOMO13541	105842961
KWMTBOMO13542	105841788
KWMTBOMO13543	105841534
KWMTBOMO13544	105841535
KWMTBOMO13545	101743730
KWMTBOMO13546	101735858
KWMTBOMO13547	105842396
KWMTBOMO13548	101738880
KWMTBOMO13549	101741528
KWMTBOMO13550	101743882
KWMTBOMO13551	101739678
KWMTBOMO13552	101739955
KWMTBOMO13553	100329150
KWMTBOMO13554	101744318
KWMTBOMO13555	100126869
KWMTBOMO13556	101744461
KWMTBOMO13557	101740089
KWMTBOMO13558	101740319
KWMTBOMO13559	101744893
KWMTBOMO13560	101744893
KWMTBOMO13561	101740451
KWMTBOMO13562	101740677
KWMTBOMO13563	101740918
KWMTBOMO13564	101747137
KWMTBOMO13565	101739708
KWMTBOMO13566	101739566
KWMTBOMO13567	101741061
KWMTBOMO13569	692702
KWMTBOMO13570	105841899
KWMTBOMO13571	101745328
KWMTBOMO13572	101741205
KWMTBOMO13574	105842112
KWMTBOMO13575	101745469
KWMTBOMO13576	105841762
KWMTBOMO13577	101744587
KWMTBOMO13578	101741346
KWMTBOMO13579	101741482
KWMTBOMO13580	101745611
KWMTBOMO13581	101745736
KWMTBOMO13582	101737582
KWMTBOMO13583	101741623
KWMTBOMO13584	101741763
KWMTBOMO13585	101742012
KWMTBOMO13586	101741861
KWMTBOMO13587	101742251
KWMTBOMO13588	101745759
KWMTBOMO13589	101742389
KWMTBOMO13590	101742637
KWMTBOMO13591	101745900
KWMTBOMO13593	101746044
KWMTBOMO13594	101746044
KWMTBOMO13595	105842998
KWMTBOMO13596	101742931
KWMTBOMO13597	733126
KWMTBOMO13598	100271899
KWMTBOMO13599	100271899
KWMTBOMO13600	101743073
KWMTBOMO13601	101746187
KWMTBOMO13602	101743219
KWMTBOMO13603	101746333
KWMTBOMO13604	101743356
KWMTBOMO13605	101743592
KWMTBOMO13606	101741040
KWMTBOMO13607	101740833
KWMTBOMO13608	101741040
KWMTBOMO13609	101741040
KWMTBOMO13610	101745502
KWMTBOMO13611	101745355
KWMTBOMO13612	101745641
KWMTBOMO13614	101745789
KWMTBOMO13615	101741469
KWMTBOMO13616	101739096
KWMTBOMO13617	105841788
KWMTBOMO13618	105841413
KWMTBOMO13619	101745935
KWMTBOMO13620	101747137
KWMTBOMO13621	101746081
KWMTBOMO13622	101746225
KWMTBOMO13623	101746363
KWMTBOMO13624	100037420
KWMTBOMO13625	101746504
KWMTBOMO13626	101746648
KWMTBOMO13627	101746787
KWMTBOMO13628	101746787
KWMTBOMO13629	101747015
KWMTBOMO13630	101738890
KWMTBOMO13631	101737659
KWMTBOMO13632	693055
KWMTBOMO13633	105841932
KWMTBOMO13634	101735445
KWMTBOMO13635	101735303
KWMTBOMO13636	101742618
KWMTBOMO13638	105841277
KWMTBOMO13639	101735721
KWMTBOMO13640	101736117
KWMTBOMO13641	101736252
KWMTBOMO13642	101745997
KWMTBOMO13643	101738896
KWMTBOMO13644	101736252
KWMTBOMO13645	101736252
KWMTBOMO13646	101736384
KWMTBOMO13647	101742914
KWMTBOMO13648	101736604
KWMTBOMO13649	100144599
KWMTBOMO13650	105843019
KWMTBOMO13651	101736744
KWMTBOMO13652	101736744
KWMTBOMO13653	101743480
KWMTBOMO13654	101743615
KWMTBOMO13655	101737005
KWMTBOMO13656	101743759
KWMTBOMO13657	101737235
KWMTBOMO13658	105841774
KWMTBOMO13659	101737235
KWMTBOMO13660	101737233
KWMTBOMO13661	101737382
KWMTBOMO13662	105841315
KWMTBOMO13663	101737525
KWMTBOMO13664	101743909
KWMTBOMO13665	101744055
KWMTBOMO13666	101737801
KWMTBOMO13667	101737801
KWMTBOMO13668	100101202
KWMTBOMO13669	101737934
KWMTBOMO13670	101736731
KWMTBOMO13671	101737934
KWMTBOMO13672	101738065
KWMTBOMO13673	101738124
KWMTBOMO13674	100529085
KWMTBOMO13675	101738193
KWMTBOMO13676	100127099
KWMTBOMO13677	105842334
KWMTBOMO13678	101738513
KWMTBOMO13679	105842112
KWMTBOMO13680	105842470
KWMTBOMO13681	101738464
KWMTBOMO13682	101738688
KWMTBOMO13683	101744630
KWMTBOMO13684	105842356
KWMTBOMO13685	105842136
KWMTBOMO13686	101739058
KWMTBOMO13687	101737659
KWMTBOMO13688	105841478
KWMTBOMO13689	101738915
KWMTBOMO13690	101745997
KWMTBOMO13691	101739058
KWMTBOMO13692	100049169
KWMTBOMO13693	692730
KWMTBOMO13694	101739205
KWMTBOMO13695	100529213
KWMTBOMO13696	692809
KWMTBOMO13697	100529125
KWMTBOMO13698	101739344
KWMTBOMO13699	101745058
KWMTBOMO13700	101745356
KWMTBOMO13701	101745356
KWMTBOMO13702	101739567
KWMTBOMO13703	101739710
KWMTBOMO13705	101745503
KWMTBOMO13706	101739989
KWMTBOMO13707	101740260
KWMTBOMO13708	100101184
KWMTBOMO13709	101745642
KWMTBOMO13710	101745642
KWMTBOMO13711	101740667
KWMTBOMO13712	101745790
KWMTBOMO13713	732997
KWMTBOMO13714	101740811
KWMTBOMO13715	100141435
KWMTBOMO13716	101739940
KWMTBOMO13717	101735967
KWMTBOMO13719	105842491
KWMTBOMO13720	101742855
KWMTBOMO13721	791084
KWMTBOMO13722	101740519
KWMTBOMO13723	733114
KWMTBOMO13724	101740661
KWMTBOMO13725	101742997
KWMTBOMO13726	101740805
KWMTBOMO13727	101740946
KWMTBOMO13728	101741088
KWMTBOMO13729	692680
KWMTBOMO13730	101741366
KWMTBOMO13731	101743140
KWMTBOMO13732	101743282
KWMTBOMO13733	101741647
KWMTBOMO13734	101741506
KWMTBOMO13735	105841800
KWMTBOMO13736	105841276
KWMTBOMO13737	105841800
KWMTBOMO13738	105841276
KWMTBOMO13739	105842492
KWMTBOMO13740	101741987
KWMTBOMO13741	692365
KWMTBOMO13742	101742127
KWMTBOMO13743	105841595
KWMTBOMO13744	692995
KWMTBOMO13745	692501
KWMTBOMO13746	101743563
KWMTBOMO13747	101742996
KWMTBOMO13748	100529214
KWMTBOMO13749	692576
KWMTBOMO13750	101743378
KWMTBOMO13751	101743242
KWMTBOMO13752	101743519
KWMTBOMO13753	101743655
KWMTBOMO13754	101737659
KWMTBOMO13756	101743804
KWMTBOMO13757	101744148
KWMTBOMO13758	101744288
KWMTBOMO13759	105842930
KWMTBOMO13760	101744582
KWMTBOMO13761	101744870
KWMTBOMO13762	101744870
KWMTBOMO13763	101743953
KWMTBOMO13764	101745444
KWMTBOMO13765	101744243
KWMTBOMO13766	101742359
KWMTBOMO13768	101745588
KWMTBOMO13769	101746021
KWMTBOMO13770	101744387
KWMTBOMO13771	101744911
KWMTBOMO13772	101746313
KWMTBOMO13773	101746313
KWMTBOMO13774	692901
KWMTBOMO13775	101737771
KWMTBOMO13776	105842489
KWMTBOMO13777	101745054
KWMTBOMO13778	101746593
KWMTBOMO13779	101746593
KWMTBOMO13780	101745404
KWMTBOMO13781	101745634
KWMTBOMO13782	101745783
KWMTBOMO13783	101746074
KWMTBOMO13784	101745927
KWMTBOMO13785	105841697
KWMTBOMO13786	101746217
KWMTBOMO13787	101746356
KWMTBOMO13788	101746874
KWMTBOMO13789	105842415
KWMTBOMO13790	105843006
KWMTBOMO13791	101737183
KWMTBOMO13792	100101184
KWMTBOMO13793	105841478
KWMTBOMO13794	101746874
KWMTBOMO13795	101736731
KWMTBOMO13796	101746641
KWMTBOMO13797	100499206
KWMTBOMO13798	100307008
KWMTBOMO13799	100499206
KWMTBOMO13800	692695
KWMTBOMO13801	101746873
KWMTBOMO13802	101747009
KWMTBOMO13803	101747145
KWMTBOMO13804	101747146
KWMTBOMO13805	100126549
KWMTBOMO13806	105842396
KWMTBOMO13807	101745010
KWMTBOMO13808	101739096
KWMTBOMO13809	101735353
KWMTBOMO13810	101735490
KWMTBOMO13811	692628
KWMTBOMO13812	101735573
KWMTBOMO13813	101735712
KWMTBOMO13814	101735766
KWMTBOMO13815	692489
KWMTBOMO13816	692492
KWMTBOMO13817	101735978
KWMTBOMO13818	101735978
KWMTBOMO13819	692490
KWMTBOMO13820	100301495
KWMTBOMO13821	692494
KWMTBOMO13822	101736110
KWMTBOMO13823	101736245
KWMTBOMO13824	101736376
KWMTBOMO13825	101736160
KWMTBOMO13827	101737659
KWMTBOMO13828	100302613
KWMTBOMO13829	100379502
KWMTBOMO13830	101736296
KWMTBOMO13831	100302612
KWMTBOMO13832	101736423
KWMTBOMO13833	100316862
KWMTBOMO13834	101736634
KWMTBOMO13835	692567
KWMTBOMO13836	101736551
KWMTBOMO13837	101736691
KWMTBOMO13838	105842494
KWMTBOMO13839	105841996
KWMTBOMO13840	692515
KWMTBOMO13841	101745997
KWMTBOMO13842	692515
KWMTBOMO13843	101736777
KWMTBOMO13844	692929
KWMTBOMO13845	101736994
KWMTBOMO13846	101737127
KWMTBOMO13847	101737270
KWMTBOMO13848	101737516
KWMTBOMO13849	101737516
KWMTBOMO13850	692945
KWMTBOMO13851	101737658
KWMTBOMO13852	692992
KWMTBOMO13853	101737882
KWMTBOMO13854	101738016
KWMTBOMO13855	101736824
KWMTBOMO13856	101738146
KWMTBOMO13857	101737183
KWMTBOMO13858	101738278
KWMTBOMO13859	692726
KWMTBOMO13860	101738415
KWMTBOMO13861	101738549
KWMTBOMO13862	101745866
KWMTBOMO13863	101738549
KWMTBOMO13864	101738769
KWMTBOMO13865	105842574
KWMTBOMO13866	105841899
KWMTBOMO13867	101738909
KWMTBOMO13868	105841774
KWMTBOMO13869	105841774
KWMTBOMO13870	101739051
KWMTBOMO13871	101737228
KWMTBOMO13872	101737228
KWMTBOMO13873	101737659
KWMTBOMO13874	105842112
KWMTBOMO13875	100101184
KWMTBOMO13876	105841788
KWMTBOMO13877	101737183
KWMTBOMO13878	105841773
KWMTBOMO13879	101737377
KWMTBOMO13880	101737377
KWMTBOMO13881	101737517
KWMTBOMO13882	692548
KWMTBOMO13883	101737659
KWMTBOMO13884	101739286
KWMTBOMO13885	101739432
KWMTBOMO13886	101739563
KWMTBOMO13887	101739705
KWMTBOMO13888	101739846
KWMTBOMO13890	101746524
KWMTBOMO13891	100272001
KWMTBOMO13892	100307012
KWMTBOMO13893	101740473
KWMTBOMO13894	100174854
KWMTBOMO13895	101737928
KWMTBOMO13896	101737928
KWMTBOMO13897	100101210
KWMTBOMO13898	101744003
KWMTBOMO13899	101740613
KWMTBOMO13900	101738187
KWMTBOMO13901	100174824
KWMTBOMO13902	101738318
KWMTBOMO13903	101740947
KWMTBOMO13904	101741230
KWMTBOMO13905	101738459
KWMTBOMO13906	101741837
KWMTBOMO13907	101742176
KWMTBOMO13908	692564
KWMTBOMO13909	101742317
KWMTBOMO13910	101738590
KWMTBOMO13911	101742565
KWMTBOMO13913	101742706
KWMTBOMO13914	101743457
KWMTBOMO13915	105841788
KWMTBOMO13916	101737659
KWMTBOMO13917	732865
KWMTBOMO13918	101743598
KWMTBOMO13919	101744574
KWMTBOMO13920	101744717
KWMTBOMO13921	101740799
KWMTBOMO13922	692453
KWMTBOMO13923	733139
KWMTBOMO13924	105841240
KWMTBOMO13925	101741222
KWMTBOMO13926	101741448
KWMTBOMO13927	101741590
KWMTBOMO13929	101745149
KWMTBOMO13930	101745299
KWMTBOMO13931	101745438
KWMTBOMO13932	101737659
KWMTBOMO13933	101737659
KWMTBOMO13934	105841788
KWMTBOMO13935	101737659
KWMTBOMO13936	101737659
KWMTBOMO13937	105842998
KWMTBOMO13938	105841899
KWMTBOMO13939	105841788
KWMTBOMO13940	101737659
KWMTBOMO13941	101745438
KWMTBOMO13942	101745580
KWMTBOMO13943	100302621
KWMTBOMO13944	101745580
KWMTBOMO13945	101742117
KWMTBOMO13946	101742271
KWMTBOMO13947	101742410
KWMTBOMO13948	101742652
KWMTBOMO13949	101742652
KWMTBOMO13950	101745733
KWMTBOMO13951	101745879
KWMTBOMO13952	101742802
KWMTBOMO13953	101742948
KWMTBOMO13954	101743087
KWMTBOMO13955	101746016
KWMTBOMO13956	101743371
KWMTBOMO13957	101743234
KWMTBOMO13958	101743513
KWMTBOMO13959	101743650
KWMTBOMO13960	778455
KWMTBOMO13961	101746156
KWMTBOMO13962	101743795
KWMTBOMO13963	101743947
KWMTBOMO13964	101744096
KWMTBOMO13965	101746443
KWMTBOMO13967	105841788
KWMTBOMO13968	101746443
KWMTBOMO13969	101744425
KWMTBOMO13970	101744669
KWMTBOMO13971	101746585
KWMTBOMO13972	101744811
KWMTBOMO13973	101744957
KWMTBOMO13974	101746727
KWMTBOMO13975	101745253
KWMTBOMO13976	101746864
KWMTBOMO13977	101746864
KWMTBOMO13978	105842455
KWMTBOMO13979	693008
KWMTBOMO13980	101745393
KWMTBOMO13981	101747137
KWMTBOMO13982	733028
KWMTBOMO13983	100532747
KWMTBOMO13984	101745878
KWMTBOMO13985	101745537
KWMTBOMO13986	100101184
KWMTBOMO13988	101746491
KWMTBOMO13989	101735483
KWMTBOMO13990	101735618
KWMTBOMO13991	692932
KWMTBOMO13992	100134931
KWMTBOMO13993	101736018
KWMTBOMO13994	101736018
KWMTBOMO13995	101736154
KWMTBOMO13996	101736290
KWMTBOMO13997	693031
KWMTBOMO13998	101736418
KWMTBOMO13999	101736545
KWMTBOMO14000	692768
KWMTBOMO14001	101736680
KWMTBOMO14002	101736817
KWMTBOMO14003	101736947
KWMTBOMO14004	101746726
KWMTBOMO14005	101746863
KWMTBOMO14006	105841247
KWMTBOMO14007	101737079
KWMTBOMO14008	101737079
KWMTBOMO14009	105842281
KWMTBOMO14010	101739096
KWMTBOMO14011	101737222
KWMTBOMO14012	101747000
KWMTBOMO14013	101747136
KWMTBOMO14014	101735482
KWMTBOMO14015	101735343
KWMTBOMO14016	101735757
KWMTBOMO14017	101737509
KWMTBOMO14018	100134918
KWMTBOMO14019	100134918
KWMTBOMO14021	101737650
KWMTBOMO14022	101737650
KWMTBOMO14023	101736017
KWMTBOMO14024	100422789
KWMTBOMO14025	101737789
KWMTBOMO14026	101736153
KWMTBOMO14027	101736289
KWMTBOMO14028	105842293
KWMTBOMO14029	101736417
KWMTBOMO14030	101736417
KWMTBOMO14031	101736417
KWMTBOMO14032	101736544
KWMTBOMO14033	101736679
KWMTBOMO14034	101736990
KWMTBOMO14035	105842300
KWMTBOMO14036	101737221
KWMTBOMO14037	101744631
KWMTBOMO14038	101738055
KWMTBOMO14039	101737369
KWMTBOMO14040	101737369
KWMTBOMO14041	693113
KWMTBOMO14042	101737508
KWMTBOMO14043	101738182
KWMTBOMO14044	101738182
KWMTBOMO14045	101737739
KWMTBOMO14046	105842892
KWMTBOMO14047	101738315
KWMTBOMO14048	101744003
KWMTBOMO14049	105841773
KWMTBOMO14050	100101176
KWMTBOMO14051	101737875
KWMTBOMO14052	101738454
KWMTBOMO14053	101738585
KWMTBOMO14054	692897
KWMTBOMO14055	101738720
KWMTBOMO14056	105842282
KWMTBOMO14057	101738094
KWMTBOMO14058	101738224
KWMTBOMO14059	101738355
KWMTBOMO14060	101738861
KWMTBOMO14061	101738993
KWMTBOMO14062	101741608
KWMTBOMO14064	101737659
KWMTBOMO14065	101738497
KWMTBOMO14066	101738497
KWMTBOMO14067	101738627
KWMTBOMO14068	101743573
KWMTBOMO14069	101738761
KWMTBOMO14070	101738761
KWMTBOMO14071	101738761
KWMTBOMO14072	101738761
KWMTBOMO14073	101738903
KWMTBOMO14074	101738903
KWMTBOMO14075	101745997
KWMTBOMO14076	101739423
KWMTBOMO14077	101739554
KWMTBOMO14078	100101184
KWMTBOMO14079	101739044
KWMTBOMO14080	733006
KWMTBOMO14082	101739190
KWMTBOMO14083	101739328
KWMTBOMO14084	101739470
KWMTBOMO14085	105842301
KWMTBOMO14086	101739470
KWMTBOMO14087	101739698
KWMTBOMO14088	101737611
KWMTBOMO14089	101741101
KWMTBOMO14090	105843021
KWMTBOMO14091	101740110
KWMTBOMO14092	101737611
KWMTBOMO14093	101740110
KWMTBOMO14094	101740110
KWMTBOMO14095	105841867
KWMTBOMO14096	101740247
KWMTBOMO14097	101740514
KWMTBOMO14098	732960
KWMTBOMO14099	101740067
KWMTBOMO14100	101740654
KWMTBOMO14101	101740202
KWMTBOMO14103	105841502
KWMTBOMO14104	100101184
KWMTBOMO14105	101740800
KWMTBOMO14106	105841899
KWMTBOMO14107	101740800
KWMTBOMO14108	101741081
KWMTBOMO14109	101740334
KWMTBOMO14110	101741224
KWMTBOMO14111	101740334
KWMTBOMO14112	101740334
KWMTBOMO14113	101740334
KWMTBOMO14114	101741500
KWMTBOMO14115	101741500
KWMTBOMO14116	692883
KWMTBOMO14117	105842286
KWMTBOMO14118	100101184
KWMTBOMO14119	101740559
KWMTBOMO14120	101740693
KWMTBOMO14121	101740979
KWMTBOMO14122	101741779
KWMTBOMO14123	101740834
KWMTBOMO14124	101741779
KWMTBOMO14125	101741223
KWMTBOMO14126	105841478
KWMTBOMO14127	105841899
KWMTBOMO14128	105842276
KWMTBOMO14129	101741928
KWMTBOMO14130	101741449
KWMTBOMO14131	101742072
KWMTBOMO14132	101742072
KWMTBOMO14133	101741591
KWMTBOMO14134	101741591
KWMTBOMO14135	101741731
KWMTBOMO14136	101742228
KWMTBOMO14137	101741978
KWMTBOMO14138	101742362
KWMTBOMO14139	100101184
KWMTBOMO14140	101745997
KWMTBOMO14141	101742118
KWMTBOMO14142	101742272
KWMTBOMO14143	105842284
KWMTBOMO14144	105842284
KWMTBOMO14145	105842284
KWMTBOMO14146	101742411
KWMTBOMO14147	101742513
KWMTBOMO14148	101742513
KWMTBOMO14149	101742653
KWMTBOMO14150	101742950
KWMTBOMO14151	101742803
KWMTBOMO14152	101742803
KWMTBOMO14153	101742949
KWMTBOMO14154	101743088
KWMTBOMO14155	101743088
KWMTBOMO14156	101743235
KWMTBOMO14157	692402
KWMTBOMO14158	101743236
KWMTBOMO14159	100529122
KWMTBOMO14160	100329146
KWMTBOMO14161	101743372
KWMTBOMO14162	101743515
KWMTBOMO14163	101743514
KWMTBOMO14164	101743514
KWMTBOMO14165	101743651
KWMTBOMO14167	101743652
KWMTBOMO14168	101744040
KWMTBOMO14169	692713
KWMTBOMO14170	101744283
KWMTBOMO14171	101744283
KWMTBOMO14172	101743796
KWMTBOMO14173	101743796
KWMTBOMO14174	101743796
KWMTBOMO14175	101743948
KWMTBOMO14176	101744426
KWMTBOMO14177	101736481
KWMTBOMO14178	101737158
KWMTBOMO14179	101736717
KWMTBOMO14180	101737446
KWMTBOMO14181	101746475
KWMTBOMO14182	105842919
KWMTBOMO14183	101736597
KWMTBOMO14184	101741431
KWMTBOMO14185	101741570
KWMTBOMO14186	732900
KWMTBOMO14187	101741716
KWMTBOMO14188	101746620
KWMTBOMO14189	101736731
KWMTBOMO14190	101737659
KWMTBOMO14191	101746620
KWMTBOMO14192	101741864
KWMTBOMO14193	101741864
KWMTBOMO14194	105841899
KWMTBOMO14195	101742014
KWMTBOMO14196	101742155
KWMTBOMO14197	101742447
KWMTBOMO14198	101740474
KWMTBOMO14199	101742447
KWMTBOMO14200	101742447
KWMTBOMO14201	101742447
KWMTBOMO14202	101736731
KWMTBOMO14203	101746898
KWMTBOMO14204	105841908
KWMTBOMO14205	101742447
KWMTBOMO14206	105842116
KWMTBOMO14207	101742733
KWMTBOMO14208	101742884
KWMTBOMO14209	101743113
KWMTBOMO14210	101743259
KWMTBOMO14211	101741101
KWMTBOMO14212	101743396
KWMTBOMO14213	101736731
KWMTBOMO14214	101735788
KWMTBOMO14215	101743537
KWMTBOMO14216	101735916
KWMTBOMO14217	101743677
KWMTBOMO14218	101743826
KWMTBOMO14219	101743974
KWMTBOMO14220	101744120
KWMTBOMO14221	101744260
KWMTBOMO14222	101744260
KWMTBOMO14223	101744406
KWMTBOMO14224	101736045
KWMTBOMO14225	101744553
KWMTBOMO14226	105841611
KWMTBOMO14227	105841580
KWMTBOMO14228	101736183
KWMTBOMO14229	101738666
KWMTBOMO14230	101744003
KWMTBOMO14231	101744837
KWMTBOMO14232	101744984
KWMTBOMO14233	101736321
KWMTBOMO14234	101736321
KWMTBOMO14235	105841604
KWMTBOMO14236	101745131
KWMTBOMO14237	101745761
KWMTBOMO14238	101746048
KWMTBOMO14239	101736443
KWMTBOMO14240	101746190
KWMTBOMO14241	105841788
KWMTBOMO14242	101737659
KWMTBOMO14243	101736570
KWMTBOMO14245	101736570
KWMTBOMO14246	100134917
KWMTBOMO14247	100134917
KWMTBOMO14248	100134917
KWMTBOMO14249	101736712
KWMTBOMO14250	105841608
KWMTBOMO14251	692899
KWMTBOMO14252	101739865
KWMTBOMO14253	101739999
KWMTBOMO14254	105841662
KWMTBOMO14255	105841595
KWMTBOMO14256	105841662
KWMTBOMO14257	100188965
KWMTBOMO14258	101735732
KWMTBOMO14259	101735732
KWMTBOMO14260	100188965
KWMTBOMO14262	101742772
KWMTBOMO14263	101735959
KWMTBOMO14264	101736086
KWMTBOMO14265	101736223
KWMTBOMO14266	101736355
KWMTBOMO14267	101737183
KWMTBOMO14268	101736355
KWMTBOMO14269	101742925
KWMTBOMO14270	101737659
KWMTBOMO14271	101742925
KWMTBOMO14272	101742925
KWMTBOMO14273	101743210
KWMTBOMO14274	101743347
KWMTBOMO14275	101741636
KWMTBOMO14276	101743491
KWMTBOMO14277	101736701
KWMTBOMO14278	101736701
KWMTBOMO14279	101743627
KWMTBOMO14280	101736834
KWMTBOMO14281	101744067
KWMTBOMO14282	101744212
KWMTBOMO14283	105841774
KWMTBOMO14284	101737051
KWMTBOMO14285	101737189
KWMTBOMO14286	100379348
KWMTBOMO14288	100846979
KWMTBOMO14289	105842437
KWMTBOMO14290	733013
KWMTBOMO14291	101742582
KWMTBOMO14292	101737336
KWMTBOMO14293	101744639
KWMTBOMO14294	101744639
KWMTBOMO14295	101737569
KWMTBOMO14296	101744783
KWMTBOMO14297	101737984
KWMTBOMO14298	101737851
KWMTBOMO14300	100101220
KWMTBOMO14301	100169705
KWMTBOMO14302	101744926
KWMTBOMO14303	101738245
KWMTBOMO14304	101738381
KWMTBOMO14305	105842112
KWMTBOMO14306	105841899
KWMTBOMO14307	105841275
KWMTBOMO14308	101743231
KWMTBOMO14309	101738520
KWMTBOMO14310	101745367
KWMTBOMO14311	101738788
KWMTBOMO14312	100379335
KWMTBOMO14313	101739013
KWMTBOMO14314	101739160
KWMTBOMO14315	101742613
KWMTBOMO14316	101742472
KWMTBOMO14317	101742613
KWMTBOMO14318	100270770
KWMTBOMO14319	101745656
KWMTBOMO14320	105841899
KWMTBOMO14321	105841788
KWMTBOMO14322	105841478
KWMTBOMO14323	101739440
KWMTBOMO14324	105842112
KWMTBOMO14325	101739578
KWMTBOMO14326	101739722
KWMTBOMO14327	101745947
KWMTBOMO14328	100101184
KWMTBOMO14329	101739862
KWMTBOMO14330	101740127
KWMTBOMO14331	101746092
KWMTBOMO14332	101745414
KWMTBOMO14333	105841862
KWMTBOMO14334	101740397
KWMTBOMO14335	101746235
KWMTBOMO14336	101746235
KWMTBOMO14337	101740534
KWMTBOMO14338	101740769
KWMTBOMO14339	101740909
KWMTBOMO14340	101741052
KWMTBOMO14341	105841502
KWMTBOMO14342	101736731
KWMTBOMO14343	105841276
KWMTBOMO14344	101736867
KWMTBOMO14345	100431171
KWMTBOMO14346	101746374
KWMTBOMO14347	101746513
KWMTBOMO14348	101741796
KWMTBOMO14349	101746654
KWMTBOMO14350	101741945
KWMTBOMO14351	778509
